# step, loss_train, loss_test, metrics_test
9.100000000000000000e+01 5.759626254439353943e-02 1.988169550895690918e+00 2.557010352611541748e-01 9.954419732093811035e-02 1.592624932527542114e-02 2.959246374666690826e-02 2.557010352611541748e-01 9.954419732093811035e-02
9.200000000000000000e+01 5.867854505777359009e-02 1.967319130897521973e+00 2.586390674114227295e-01 9.917323291301727295e-02 1.516502350568771362e-02 2.931871823966503143e-02 2.586390674114227295e-01 9.917323291301727295e-02
9.300000000000000000e+01 6.049052625894546509e-02 1.946313977241516113e+00 2.614209055900573730e-01 9.855832904577255249e-02 1.453592535108327866e-02 2.925174683332443237e-02 2.614209055900573730e-01 9.855832904577255249e-02
9.400000000000000000e+01 6.312260776758193970e-02 1.925156354904174805e+00 2.637677192687988281e-01 9.756579995155334473e-02 1.418581046164035797e-02 2.913121879100799561e-02 2.637677192687988281e-01 9.756579995155334473e-02
9.500000000000000000e+01 6.610415875911712646e-02 1.904684424400329590e+00 2.653207778930664062e-01 9.610083699226379395e-02 1.410954538732767105e-02 2.902419678866863251e-02 2.653207778930664062e-01 9.610083699226379395e-02
9.600000000000000000e+01 6.927207857370376587e-02 1.885100126266479492e+00 2.657573223114013672e-01 9.408860653638839722e-02 1.426871307194232941e-02 2.893761545419692993e-02 2.657573223114013672e-01 9.408860653638839722e-02
9.700000000000000000e+01 7.345434278249740601e-02 1.866720914840698242e+00 2.650483846664428711e-01 9.154501557350158691e-02 1.479959208518266678e-02 2.890942618250846863e-02 2.650483846664428711e-01 9.154501557350158691e-02
9.800000000000000000e+01 7.855080068111419678e-02 1.849128127098083496e+00 2.636417150497436523e-01 8.868872374296188354e-02 1.539987232536077499e-02 2.881208620965480804e-02 2.636417150497436523e-01 8.868872374296188354e-02
9.900000000000000000e+01 8.328979462385177612e-02 1.831726908683776855e+00 2.623157203197479248e-01 8.592082560062408447e-02 1.546083483844995499e-02 2.875078842043876648e-02 2.623157203197479248e-01 8.592082560062408447e-02
1.000000000000000000e+02 8.710861206054687500e-02 1.813827514648437500e+00 2.616983652114868164e-01 8.358624577522277832e-02 1.489737164229154587e-02 2.888630703091621399e-02 2.616983652114868164e-01 8.358624577522277832e-02
1.010000000000000000e+02 9.052956104278564453e-02 1.794890880584716797e+00 2.618131041526794434e-01 8.170143514871597290e-02 1.413064543157815933e-02 2.915245294570922852e-02 2.618131041526794434e-01 8.170143514871597290e-02
1.020000000000000000e+02 9.449215978384017944e-02 1.776017904281616211e+00 2.620644271373748779e-01 7.993306964635848999e-02 1.361306011676788330e-02 2.965782210230827332e-02 2.620644271373748779e-01 7.993306964635848999e-02
1.030000000000000000e+02 9.950748831033706665e-02 1.757488489151000977e+00 2.616946995258331299e-01 7.787659019231796265e-02 1.348220650106668472e-02 2.999994531273841858e-02 2.616946995258331299e-01 7.787659019231796265e-02
1.040000000000000000e+02 1.053922176361083984e-01 1.739397287368774414e+00 2.603610455989837646e-01 7.538273930549621582e-02 1.359974965453147888e-02 3.007629327476024628e-02 2.603610455989837646e-01 7.538273930549621582e-02
1.050000000000000000e+02 1.119577661156654358e-01 1.721789956092834473e+00 2.583437263965606689e-01 7.262629270553588867e-02 1.387929450720548630e-02 3.024190664291381836e-02 2.583437263965606689e-01 7.262629270553588867e-02
1.060000000000000000e+02 1.194251924753189087e-01 1.703867912292480469e+00 2.562603950500488281e-01 6.990525871515274048e-02 1.437594182789325714e-02 3.051662631332874298e-02 2.562603950500488281e-01 6.990525871515274048e-02
1.070000000000000000e+02 1.274510771036148071e-01 1.685466408729553223e+00 2.546080350875854492e-01 6.742835044860839844e-02 1.488801930099725723e-02 3.085582703351974487e-02 2.546080350875854492e-01 6.742835044860839844e-02
1.080000000000000000e+02 1.353875249624252319e-01 1.666658759117126465e+00 2.534990608692169189e-01 6.526489555835723877e-02 1.517286710441112518e-02 3.110294975340366364e-02 2.534990608692169189e-01 6.526489555835723877e-02
